visit_id,cookie_id,page_id,event_type,sequence_number,event_time
8b4397,384ea6,6,1,8,02/24/2020
8b4397,384ea6,7,1,9,02/24/2020
8b4397,384ea6,9,1,10,02/24/2020
8b4397,384ea6,10,1,11,02/24/2020
8b4397,384ea6,10,2,12,02/24/2020
8b4397,384ea6,12,1,13,02/24/2020
8b4397,384ea6,13,3,14,02/24/2020
5a400e,4dda01,2,1,1,04/08/2020
95fef1,6ec64a,2,1,1,02/04/2020
95fef1,6ec64a,2,4,2,02/04/2020
95fef1,6ec64a,2,5,3,02/04/2020
95fef1,6ec64a,4,1,4,02/04/2020
95fef1,6ec64a,4,2,5,02/04/2020
95fef1,6ec64a,5,1,6,02/04/2020
95fef1,6ec64a,5,2,7,02/04/2020
95fef1,6ec64a,6,1,8,02/04/2020
95fef1,6ec64a,6,2,9,02/04/2020
95fef1,6ec64a,7,1,10,02/04/2020
95fef1,6ec64a,7,2,11,02/04/2020
95fef1,6ec64a,8,1,12,02/04/2020
95fef1,6ec64a,8,2,13,02/04/2020
95fef1,6ec64a,9,1,14,02/04/2020
95fef1,6ec64a,9,2,15,02/04/2020
95fef1,6ec64a,10,1,16,02/04/2020
95fef1,6ec64a,10,2,17,02/04/2020
95fef1,6ec64a,11,1,18,02/04/2020
95fef1,6ec64a,12,1,19,02/04/2020
95fef1,6ec64a,13,3,20,02/04/2020
59b11b,2f3541,2,1,1,03/02/2020
7332c9,d0ab67,2,1,1,02/09/2020
7332c9,d0ab67,2,4,2,02/09/2020
7332c9,d0ab67,2,5,3,02/09/2020
7332c9,d0ab67,4,1,4,02/09/2020
7332c9,d0ab67,5,1,5,02/09/2020
7332c9,d0ab67,7,1,6,02/09/2020
7332c9,d0ab67,8,1,7,02/09/2020
7332c9,d0ab67,8,2,8,02/09/2020
7332c9,d0ab67,10,1,9,02/09/2020
7332c9,d0ab67,10,2,10,02/09/2020
7332c9,d0ab67,11,1,11,02/09/2020
7332c9,d0ab67,11,2,12,02/09/2020
7332c9,d0ab67,12,1,13,02/09/2020
7332c9,d0ab67,13,3,14,02/09/2020
2e80a3,8f1274,2,1,1,02/22/2020
2e80a3,8f1274,2,4,2,02/22/2020
2e80a3,8f1274,2,5,3,02/22/2020
2e80a3,8f1274,3,1,4,02/22/2020
2e80a3,8f1274,3,2,5,02/22/2020
2e80a3,8f1274,4,1,6,02/22/2020
2e80a3,8f1274,4,2,7,02/22/2020
2e80a3,8f1274,6,1,8,02/22/2020
2e80a3,8f1274,6,2,9,02/22/2020
2e80a3,8f1274,10,1,10,02/22/2020
2e80a3,8f1274,10,2,11,02/22/2020
2e80a3,8f1274,11,1,12,02/22/2020
2e80a3,8f1274,11,2,13,02/22/2020
2e80a3,8f1274,12,1,14,02/22/2020
2e80a3,8f1274,13,3,15,02/22/2020
06cc62,25c0ae,2,1,1,04/09/2020
06cc62,25c0ae,2,4,2,04/09/2020
06cc62,25c0ae,2,5,3,04/09/2020
06cc62,25c0ae,3,1,4,04/09/2020
06cc62,25c0ae,4,1,5,04/09/2020
06cc62,25c0ae,5,1,6,04/09/2020
06cc62,25c0ae,9,1,7,04/09/2020
06cc62,25c0ae,9,2,8,04/09/2020
06cc62,25c0ae,10,1,9,04/09/2020
06cc62,25c0ae,10,2,10,04/09/2020
06cc62,25c0ae,12,1,11,04/09/2020
06cc62,25c0ae,13,3,12,04/09/2020
8a0a22,7dbef1,2,1,1,01/24/2020
8a0a22,7dbef1,2,4,2,01/24/2020
8a0a22,7dbef1,2,5,3,01/24/2020
8a0a22,7dbef1,5,1,4,01/24/2020
8a0a22,7dbef1,5,2,5,01/24/2020
8a0a22,7dbef1,7,1,6,01/24/2020
8a0a22,7dbef1,8,1,7,01/24/2020
8a0a22,7dbef1,8,2,8,01/24/2020
8a0a22,7dbef1,9,1,9,01/24/2020
8a0a22,7dbef1,9,2,10,01/24/2020
8a0a22,7dbef1,11,1,11,01/24/2020
8a0a22,7dbef1,11,2,12,01/24/2020
8a0a22,7dbef1,12,1,13,01/24/2020
8a0a22,7dbef1,13,3,14,01/24/2020
22b9db,a6aa7d,2,1,1,03/05/2020
22b9db,a6aa7d,2,4,2,03/05/2020
22b9db,a6aa7d,2,5,3,03/05/2020
22b9db,a6aa7d,3,1,4,03/05/2020
22b9db,a6aa7d,3,2,5,03/05/2020
22b9db,a6aa7d,4,1,6,03/05/2020
22b9db,a6aa7d,4,2,7,03/05/2020
22b9db,a6aa7d,8,1,8,03/05/2020
22b9db,a6aa7d,8,2,9,03/05/2020
22b9db,a6aa7d,9,1,10,03/05/2020
22b9db,a6aa7d,9,2,11,03/05/2020
22b9db,a6aa7d,11,1,12,03/05/2020
22b9db,a6aa7d,11,2,13,03/05/2020
22b9db,a6aa7d,12,1,14,03/05/2020
22b9db,a6aa7d,13,3,15,03/05/2020
408fa3,eddbd6,2,1,1,02/25/2020
1bbff1,236a79,2,1,1,02/26/2020
1bbff1,236a79,2,4,2,02/26/2020
1bbff1,236a79,2,5,3,02/26/2020
1bbff1,236a79,3,1,4,02/26/2020
1bbff1,236a79,3,2,5,02/26/2020
1bbff1,236a79,6,1,6,02/26/2020
1bbff1,236a79,6,2,7,02/26/2020
1bbff1,236a79,7,1,8,02/26/2020
1bbff1,236a79,7,2,9,02/26/2020
1bbff1,236a79,8,1,10,02/26/2020
1bbff1,236a79,9,1,11,02/26/2020
1bbff1,236a79,9,2,12,02/26/2020
1bbff1,236a79,10,1,13,02/26/2020
1bbff1,236a79,10,2,14,02/26/2020
1bbff1,236a79,12,1,15,02/26/2020
1bbff1,236a79,13,3,16,02/26/2020
6278f3,f7d953,2,1,1,03/30/2020
6278f3,f7d953,2,4,2,03/30/2020
6278f3,f7d953,2,5,3,03/30/2020
6278f3,f7d953,3,1,4,03/30/2020
6278f3,f7d953,3,2,5,03/30/2020
6278f3,f7d953,5,1,6,03/30/2020
6278f3,f7d953,5,2,7,03/30/2020
6278f3,f7d953,6,1,8,03/30/2020
6278f3,f7d953,6,2,9,03/30/2020
6278f3,f7d953,7,1,10,03/30/2020
6278f3,f7d953,7,2,11,03/30/2020
6278f3,f7d953,8,1,12,03/30/2020
6278f3,f7d953,10,1,13,03/30/2020
6278f3,f7d953,10,2,14,03/30/2020
6278f3,f7d953,11,1,15,03/30/2020
6278f3,f7d953,12,1,16,03/30/2020
6278f3,f7d953,13,3,17,03/30/2020
e2fe62,4ecb83,2,1,1,03/02/2020
e2fe62,4ecb83,2,4,2,03/02/2020
e2fe62,4ecb83,2,5,3,03/02/2020
e2fe62,4ecb83,3,1,4,03/02/2020
e2fe62,4ecb83,3,2,5,03/02/2020
e2fe62,4ecb83,4,1,6,03/02/2020
e2fe62,4ecb83,5,1,7,03/02/2020
e2fe62,4ecb83,5,2,8,03/02/2020
e2fe62,4ecb83,7,1,9,03/02/2020
e2fe62,4ecb83,8,1,10,03/02/2020
e2fe62,4ecb83,8,2,11,03/02/2020
e2fe62,4ecb83,9,1,12,03/02/2020
e2fe62,4ecb83,9,2,13,03/02/2020
e2fe62,4ecb83,10,1,14,03/02/2020
e2fe62,4ecb83,10,2,15,03/02/2020
e2fe62,4ecb83,11,1,16,03/02/2020
e2fe62,4ecb83,11,2,17,03/02/2020
e2fe62,4ecb83,12,1,18,03/02/2020
e2fe62,4ecb83,13,3,19,03/02/2020
e7ded1,7d03cf,2,1,1,03/10/2020
41c5c5,e974ed,2,1,1,03/10/2020
41c5c5,e974ed,2,4,2,03/10/2020
41c5c5,e974ed,2,5,3,03/10/2020
41c5c5,e974ed,3,1,4,03/10/2020
41c5c5,e974ed,3,2,5,03/10/2020
41c5c5,e974ed,5,1,6,03/10/2020
41c5c5,e974ed,5,2,7,03/10/2020
41c5c5,e974ed,6,1,8,03/10/2020
41c5c5,e974ed,7,1,9,03/10/2020
41c5c5,e974ed,7,2,10,03/10/2020
41c5c5,e974ed,8,1,11,03/10/2020
41c5c5,e974ed,8,2,12,03/10/2020
41c5c5,e974ed,9,1,13,03/10/2020
41c5c5,e974ed,10,1,14,03/10/2020
41c5c5,e974ed,10,2,15,03/10/2020
41c5c5,e974ed,12,1,16,03/10/2020
41c5c5,e974ed,13,3,17,03/10/2020
660a51,c39c27,2,1,1,02/29/2020
1f1198,d518ea,2,1,1,02/01/2020
3f79b2,c62e72,2,1,1,02/20/2020
3f79b2,c62e72,2,4,2,02/20/2020
3f79b2,c62e72,4,1,3,02/20/2020
3f79b2,c62e72,4,2,4,02/20/2020
3f79b2,c62e72,5,1,5,02/20/2020
3f79b2,c62e72,5,2,6,02/20/2020
3f79b2,c62e72,6,1,7,02/20/2020
3f79b2,c62e72,11,1,8,02/20/2020
3f79b2,c62e72,11,2,9,02/20/2020
3f79b2,c62e72,12,1,10,02/20/2020
3f79b2,c62e72,13,3,11,02/20/2020
4fb23b,ade5b6,2,1,1,03/03/2020
4fb23b,ade5b6,2,4,2,03/03/2020
4fb23b,ade5b6,2,5,3,03/03/2020
4fb23b,ade5b6,4,1,4,03/03/2020
4fb23b,ade5b6,4,2,5,03/03/2020
4fb23b,ade5b6,5,1,6,03/03/2020
4fb23b,ade5b6,6,1,7,03/03/2020
4fb23b,ade5b6,6,2,8,03/03/2020
4fb23b,ade5b6,7,1,9,03/03/2020
4fb23b,ade5b6,7,2,10,03/03/2020
4fb23b,ade5b6,8,1,11,03/03/2020
4fb23b,ade5b6,8,2,12,03/03/2020
4fb23b,ade5b6,9,1,13,03/03/2020
4fb23b,ade5b6,9,2,14,03/03/2020
4fb23b,ade5b6,10,1,15,03/03/2020
4fb23b,ade5b6,10,2,16,03/03/2020
4fb23b,ade5b6,12,1,17,03/03/2020
4fb23b,ade5b6,13,3,18,03/03/2020
fe36ae,78ce0d,2,1,1,04/28/2020
fe36ae,78ce0d,2,4,2,04/28/2020
fe36ae,78ce0d,6,1,3,04/28/2020
fe36ae,78ce0d,10,1,4,04/28/2020
fe36ae,78ce0d,10,2,5,04/28/2020
fe36ae,78ce0d,12,1,6,04/28/2020
fe36ae,78ce0d,13,3,7,04/28/2020
43ab00,a3dced,2,1,1,03/15/2020
43ab00,a3dced,2,4,2,03/15/2020
43ab00,a3dced,2,5,3,03/15/2020
43ab00,a3dced,4,1,4,03/15/2020
43ab00,a3dced,4,2,5,03/15/2020
43ab00,a3dced,6,1,6,03/15/2020
43ab00,a3dced,7,1,7,03/15/2020
43ab00,a3dced,7,2,8,03/15/2020
43ab00,a3dced,8,1,9,03/15/2020
43ab00,a3dced,8,2,10,03/15/2020
43ab00,a3dced,9,1,11,03/15/2020
43ab00,a3dced,9,2,12,03/15/2020
43ab00,a3dced,11,1,13,03/15/2020
43ab00,a3dced,11,2,14,03/15/2020
43ab00,a3dced,12,1,15,03/15/2020
43ab00,a3dced,13,3,16,03/15/2020
ffc954,4e36aa,2,1,1,04/05/2020
0abc25,41004f,2,1,1,04/10/2020
0abc25,41004f,2,4,2,04/10/2020
0abc25,41004f,2,5,3,04/10/2020
0abc25,41004f,4,1,4,04/10/2020
0abc25,41004f,4,2,5,04/10/2020
0abc25,41004f,5,1,6,04/10/2020
0abc25,41004f,5,2,7,04/10/2020
0abc25,41004f,6,1,8,04/10/2020
0abc25,41004f,6,2,9,04/10/2020
0abc25,41004f,7,1,10,04/10/2020
0abc25,41004f,7,2,11,04/10/2020
0abc25,41004f,8,1,12,04/10/2020
0abc25,41004f,8,2,13,04/10/2020
0abc25,41004f,9,1,14,04/10/2020
0abc25,41004f,11,1,15,04/10/2020
0abc25,41004f,11,2,16,04/10/2020
0abc25,41004f,12,1,17,04/10/2020
0abc25,41004f,13,3,18,04/10/2020
7a7237,ffdd7e,2,1,1,02/28/2020
7e1659,91c1e4,2,1,1,04/01/2020
6db972,f06f29,2,1,1,02/17/2020
d9cdb1,f57804,2,1,1,04/28/2020
2be4dc,caf192,2,1,1,01/24/2020
27e573,cbcee5,2,1,1,03/01/2020
4.06E+94,51f73c,2,1,1,02/27/2020
ea7d34,8348c8,2,1,1,02/09/2020
9a6c01,a4556b,2,1,1,02/23/2020
75faed,40d12c,2,1,1,03/10/2020
4e2ddc,794dee,2,1,1,02/12/2020
4e2ddc,794dee,2,4,2,02/12/2020
4e2ddc,794dee,2,5,3,02/12/2020
4e2ddc,794dee,4,1,4,02/12/2020
4e2ddc,794dee,5,1,5,02/12/2020
4e2ddc,794dee,5,2,6,02/12/2020
4e2ddc,794dee,6,1,7,02/12/2020
4e2ddc,794dee,6,2,8,02/12/2020
4e2ddc,794dee,7,1,9,02/12/2020
4e2ddc,794dee,7,2,10,02/12/2020
4e2ddc,794dee,8,1,11,02/12/2020
4e2ddc,794dee,8,2,12,02/12/2020
4e2ddc,794dee,11,1,13,02/12/2020
4e2ddc,794dee,11,2,14,02/12/2020
4e2ddc,794dee,12,1,15,02/12/2020
4e2ddc,794dee,13,3,16,02/12/2020
bd7f3b,48c70d,2,1,1,02/26/2020
fc1edb,888aa1,2,1,1,02/09/2020
bf8964,9540ee,2,1,1,02/08/2020
bf8964,9540ee,2,4,2,02/08/2020
bf8964,9540ee,2,5,3,02/08/2020
bf8964,9540ee,4,1,4,02/08/2020
bf8964,9540ee,6,1,5,02/08/2020
bf8964,9540ee,7,1,6,02/08/2020
bf8964,9540ee,7,2,7,02/08/2020
bf8964,9540ee,8,1,8,02/08/2020
bf8964,9540ee,8,2,9,02/08/2020
bf8964,9540ee,9,1,10,02/08/2020
bf8964,9540ee,9,2,11,02/08/2020
bf8964,9540ee,10,1,12,02/08/2020
bf8964,9540ee,10,2,13,02/08/2020
bf8964,9540ee,11,1,14,02/08/2020
bf8964,9540ee,11,2,15,02/08/2020
bf8964,9540ee,12,1,16,02/08/2020
bf8964,9540ee,13,3,17,02/08/2020
995269,bf0b5d,2,1,1,04/04/2020
995269,bf0b5d,2,4,2,04/04/2020
995269,bf0b5d,2,5,3,04/04/2020
995269,bf0b5d,3,1,4,04/04/2020
995269,bf0b5d,3,2,5,04/04/2020
995269,bf0b5d,4,1,6,04/04/2020
995269,bf0b5d,4,2,7,04/04/2020
995269,bf0b5d,5,1,8,04/04/2020
995269,bf0b5d,5,2,9,04/04/2020
995269,bf0b5d,6,1,10,04/04/2020
995269,bf0b5d,6,2,11,04/04/2020
995269,bf0b5d,7,1,12,04/04/2020
995269,bf0b5d,7,2,13,04/04/2020
995269,bf0b5d,8,1,14,04/04/2020
995269,bf0b5d,10,1,15,04/04/2020
995269,bf0b5d,12,1,16,04/04/2020
995269,bf0b5d,13,3,17,04/04/2020
63f502,d7acda,2,1,1,03/30/2020
63f502,d7acda,2,4,2,03/30/2020
63f502,d7acda,2,5,3,03/30/2020
63f502,d7acda,4,1,4,03/30/2020
63f502,d7acda,4,2,5,03/30/2020
63f502,d7acda,5,1,6,03/30/2020
63f502,d7acda,5,2,7,03/30/2020
63f502,d7acda,6,1,8,03/30/2020
63f502,d7acda,6,2,9,03/30/2020
63f502,d7acda,7,1,10,03/30/2020
63f502,d7acda,7,2,11,03/30/2020
63f502,d7acda,9,1,12,03/30/2020
63f502,d7acda,9,2,13,03/30/2020
63f502,d7acda,11,1,14,03/30/2020
63f502,d7acda,12,1,15,03/30/2020
63f502,d7acda,13,3,16,03/30/2020
e4aa7f,43d4f4,2,1,1,03/16/2020
e4aa7f,43d4f4,2,4,2,03/16/2020
e4aa7f,43d4f4,2,5,3,03/16/2020
e4aa7f,43d4f4,4,1,4,03/16/2020
e4aa7f,43d4f4,4,2,5,03/16/2020
e4aa7f,43d4f4,6,1,6,03/16/2020
e4aa7f,43d4f4,8,1,7,03/16/2020
e4aa7f,43d4f4,8,2,8,03/16/2020
e4aa7f,43d4f4,9,1,9,03/16/2020
e4aa7f,43d4f4,9,2,10,03/16/2020
e4aa7f,43d4f4,10,1,11,03/16/2020
e4aa7f,43d4f4,10,2,12,03/16/2020
e4aa7f,43d4f4,11,1,13,03/16/2020
e4aa7f,43d4f4,11,2,14,03/16/2020
e4aa7f,43d4f4,12,1,15,03/16/2020
e4aa7f,43d4f4,13,3,16,03/16/2020
b0f92d,42f483,2,1,1,04/04/2020
b0f92d,42f483,2,4,2,04/04/2020
b0f92d,42f483,2,5,3,04/04/2020
b0f92d,42f483,3,1,4,04/04/2020
b0f92d,42f483,5,1,5,04/04/2020
b0f92d,42f483,5,2,6,04/04/2020
b0f92d,42f483,6,1,7,04/04/2020
b0f92d,42f483,7,1,8,04/04/2020
b0f92d,42f483,7,2,9,04/04/2020
b0f92d,42f483,8,1,10,04/04/2020
b0f92d,42f483,8,2,11,04/04/2020
b0f92d,42f483,9,1,12,04/04/2020
b0f92d,42f483,9,2,13,04/04/2020
b0f92d,42f483,10,1,14,04/04/2020
b0f92d,42f483,10,2,15,04/04/2020
b0f92d,42f483,11,1,16,04/04/2020
b0f92d,42f483,11,2,17,04/04/2020
b0f92d,42f483,12,1,18,04/04/2020
b0f92d,42f483,13,3,19,04/04/2020
0898cd,aab89e,2,1,1,04/16/2020
2a6b1f,f7f0f8,2,1,1,03/09/2020
8aacbe,6f4b9e,2,1,1,03/23/2020
fbfc8a,57d867,2,1,1,03/12/2020
b43303,f6325a,2,1,1,02/21/2020
cc1f4d,50234d,2,1,1,02/10/2020
cc1f4d,50234d,2,4,2,02/10/2020
cc1f4d,50234d,2,5,3,02/10/2020
cc1f4d,50234d,3,1,4,02/10/2020
cc1f4d,50234d,3,2,5,02/10/2020
cc1f4d,50234d,4,1,6,02/10/2020
cc1f4d,50234d,4,2,7,02/10/2020
cc1f4d,50234d,5,1,8,02/10/2020
cc1f4d,50234d,5,2,9,02/10/2020
cc1f4d,50234d,6,1,10,02/10/2020
cc1f4d,50234d,7,1,11,02/10/2020
cc1f4d,50234d,7,2,12,02/10/2020
cc1f4d,50234d,8,1,13,02/10/2020
cc1f4d,50234d,8,2,14,02/10/2020
cc1f4d,50234d,10,1,15,02/10/2020
cc1f4d,50234d,10,2,16,02/10/2020
cc1f4d,50234d,11,1,17,02/10/2020
cc1f4d,50234d,11,2,18,02/10/2020
cc1f4d,50234d,12,1,19,02/10/2020
cc1f4d,50234d,13,3,20,02/10/2020
63be53,742286,2,1,1,02/13/2020
63be53,742286,2,4,2,02/13/2020
63be53,742286,4,1,3,02/13/2020
63be53,742286,5,1,4,02/13/2020
63be53,742286,5,2,5,02/13/2020
63be53,742286,6,1,6,02/13/2020
63be53,742286,8,1,7,02/13/2020
63be53,742286,8,2,8,02/13/2020
63be53,742286,9,1,9,02/13/2020
63be53,742286,10,1,10,02/13/2020
63be53,742286,11,1,11,02/13/2020
63be53,742286,11,2,12,02/13/2020
63be53,742286,12,1,13,02/13/2020
63be53,742286,13,3,14,02/13/2020
05550b,770e1c,2,1,1,03/14/2020
05550b,770e1c,2,4,2,03/14/2020
05550b,770e1c,3,1,3,03/14/2020
05550b,770e1c,4,1,4,03/14/2020
05550b,770e1c,5,1,5,03/14/2020
05550b,770e1c,6,1,6,03/14/2020
05550b,770e1c,7,1,7,03/14/2020
05550b,770e1c,7,2,8,03/14/2020
05550b,770e1c,8,1,9,03/14/2020
05550b,770e1c,12,1,10,03/14/2020
05550b,770e1c,13,3,11,03/14/2020
d620f4,b2969b,2,1,1,03/07/2020
3b9fd2,7bae4d,2,1,1,02/09/2020
daf4c9,220095,2,1,1,02/18/2020
4d4492,a37cbf,2,1,1,01/14/2020
4d4492,a37cbf,2,4,2,01/14/2020
4d4492,a37cbf,2,5,3,01/14/2020
4d4492,a37cbf,3,1,4,01/14/2020
4d4492,a37cbf,5,1,5,01/14/2020
4d4492,a37cbf,5,2,6,01/14/2020
4d4492,a37cbf,6,1,7,01/14/2020
4d4492,a37cbf,6,2,8,01/14/2020
4d4492,a37cbf,7,1,9,01/14/2020
4d4492,a37cbf,7,2,10,01/14/2020
4d4492,a37cbf,9,1,11,01/14/2020
4d4492,a37cbf,9,2,12,01/14/2020
4d4492,a37cbf,10,1,13,01/14/2020
4d4492,a37cbf,10,2,14,01/14/2020
4d4492,a37cbf,11,1,15,01/14/2020
4d4492,a37cbf,11,2,16,01/14/2020
02abb3,6d5f7c,2,1,1,04/12/2020
6fc659,ab7746,2,1,1,03/01/2020
6fc659,ab7746,2,4,2,03/01/2020
6fc659,ab7746,2,5,3,03/01/2020
6fc659,ab7746,3,1,4,03/01/2020
6fc659,ab7746,3,2,5,03/01/2020
6fc659,ab7746,4,1,6,03/01/2020
6fc659,ab7746,5,1,7,03/01/2020
6fc659,ab7746,5,2,8,03/01/2020
6fc659,ab7746,7,1,9,03/01/2020
6fc659,ab7746,7,2,10,03/01/2020
6fc659,ab7746,8,1,11,03/01/2020
6fc659,ab7746,9,1,12,03/01/2020
6fc659,ab7746,9,2,13,03/01/2020
6fc659,ab7746,10,1,14,03/01/2020
6fc659,ab7746,11,1,15,03/01/2020
6fc659,ab7746,11,2,16,03/01/2020
6fc659,ab7746,12,1,17,03/01/2020
6fc659,ab7746,13,3,18,03/01/2020
94fe9e,e16ce1,2,1,1,03/29/2020
94fe9e,e16ce1,2,4,2,03/29/2020
94fe9e,e16ce1,2,5,3,03/29/2020
94fe9e,e16ce1,3,1,4,03/29/2020
94fe9e,e16ce1,4,1,5,03/29/2020
94fe9e,e16ce1,5,1,6,03/29/2020
94fe9e,e16ce1,5,2,7,03/29/2020
94fe9e,e16ce1,7,1,8,03/29/2020
94fe9e,e16ce1,7,2,9,03/29/2020
94fe9e,e16ce1,8,1,10,03/29/2020
94fe9e,e16ce1,8,2,11,03/29/2020
94fe9e,e16ce1,10,1,12,03/29/2020
94fe9e,e16ce1,10,2,13,03/29/2020
94fe9e,e16ce1,12,1,14,03/29/2020
94fe9e,e16ce1,13,3,15,03/29/2020
c350e1,296d07,2,1,1,02/20/2020
66c233,afad54,2,1,1,02/15/2020
359dbe,341488,2,1,1,02/13/2020
c35c56,3d2d54,2,1,1,02/27/2020
af7053,23f3f8,2,1,1,04/06/2020
af7053,23f3f8,2,4,2,04/06/2020
af7053,23f3f8,4,1,3,04/06/2020
af7053,23f3f8,5,1,4,04/06/2020
af7053,23f3f8,7,1,5,04/06/2020
af7053,23f3f8,8,1,6,04/06/2020
af7053,23f3f8,8,2,7,04/06/2020
9e6e07,6d240b,2,1,1,02/09/2020
dda9ae,a666ef,2,1,1,04/08/2020
dda9ae,a666ef,2,4,2,04/08/2020
dda9ae,a666ef,2,5,3,04/08/2020
dda9ae,a666ef,3,1,4,04/08/2020
dda9ae,a666ef,3,2,5,04/08/2020
dda9ae,a666ef,5,1,6,04/08/2020
dda9ae,a666ef,5,2,7,04/08/2020
dda9ae,a666ef,6,1,8,04/08/2020
dda9ae,a666ef,6,2,9,04/08/2020
dda9ae,a666ef,7,1,10,04/08/2020
dda9ae,a666ef,7,2,11,04/08/2020
dda9ae,a666ef,8,1,12,04/08/2020
dda9ae,a666ef,8,2,13,04/08/2020
dda9ae,a666ef,9,1,14,04/08/2020
dda9ae,a666ef,9,2,15,04/08/2020
dda9ae,a666ef,10,1,16,04/08/2020
dda9ae,a666ef,10,2,17,04/08/2020
dda9ae,a666ef,11,1,18,04/08/2020
dda9ae,a666ef,11,2,19,04/08/2020
dda9ae,a666ef,12,1,20,04/08/2020
dda9ae,a666ef,13,3,21,04/08/2020
bd2665,36be44,2,1,1,02/21/2020
0b79eb,335c55,2,1,1,03/16/2020
1d3098,1.60E+82,2,1,1,04/13/2020
210241,11bfeb,2,1,1,01/28/2020
210241,11bfeb,2,4,2,01/28/2020
210241,11bfeb,2,5,3,01/28/2020
210241,11bfeb,3,1,4,01/28/2020
210241,11bfeb,3,2,5,01/28/2020
210241,11bfeb,4,1,6,01/28/2020
210241,11bfeb,6,1,7,01/28/2020
210241,11bfeb,7,1,8,01/28/2020
210241,11bfeb,7,2,9,01/28/2020
210241,11bfeb,8,1,10,01/28/2020
210241,11bfeb,8,2,11,01/28/2020
210241,11bfeb,9,1,12,01/28/2020
210241,11bfeb,9,2,13,01/28/2020
210241,11bfeb,10,1,14,01/28/2020
210241,11bfeb,10,2,15,01/28/2020
210241,11bfeb,11,1,16,01/28/2020
210241,11bfeb,11,2,17,01/28/2020
35cb7e,fc630a,2,1,1,04/13/2020
35cb7e,fc630a,2,4,2,04/13/2020
35cb7e,fc630a,2,5,3,04/13/2020
35cb7e,fc630a,3,1,4,04/13/2020
35cb7e,fc630a,3,2,5,04/13/2020
35cb7e,fc630a,6,1,6,04/13/2020
35cb7e,fc630a,6,2,7,04/13/2020
35cb7e,fc630a,7,1,8,04/13/2020
35cb7e,fc630a,7,2,9,04/13/2020
35cb7e,fc630a,8,1,10,04/13/2020
35cb7e,fc630a,9,1,11,04/13/2020
35cb7e,fc630a,9,2,12,04/13/2020
35cb7e,fc630a,11,1,13,04/13/2020
35cb7e,fc630a,11,2,14,04/13/2020
35cb7e,fc630a,12,1,15,04/13/2020
35cb7e,fc630a,13,3,16,04/13/2020
98a191,3cc483,2,1,1,01/29/2020
98a191,3cc483,2,4,2,01/29/2020
98a191,3cc483,2,5,3,01/29/2020
98a191,3cc483,3,1,4,01/29/2020
98a191,3cc483,3,2,5,01/29/2020
98a191,3cc483,4,1,6,01/29/2020
98a191,3cc483,4,2,7,01/29/2020
98a191,3cc483,5,1,8,01/29/2020
98a191,3cc483,5,2,9,01/29/2020
98a191,3cc483,7,1,10,01/29/2020
98a191,3cc483,7,2,11,01/29/2020
98a191,3cc483,8,1,12,01/29/2020
98a191,3cc483,8,2,13,01/29/2020
98a191,3cc483,10,1,14,01/29/2020
98a191,3cc483,11,1,15,01/29/2020
98a191,3cc483,11,2,16,01/29/2020
98a191,3cc483,12,1,17,01/29/2020
98a191,3cc483,13,3,18,01/29/2020
f95017,12715b,2,1,1,01/09/2020
f95017,12715b,2,4,2,01/09/2020
f95017,12715b,2,5,3,01/09/2020
f95017,12715b,3,1,4,01/09/2020
f95017,12715b,3,2,5,01/09/2020
f95017,12715b,4,1,6,01/09/2020
f95017,12715b,5,1,7,01/09/2020
f95017,12715b,5,2,8,01/09/2020
f95017,12715b,6,1,9,01/09/2020
f95017,12715b,6,2,10,01/09/2020
f95017,12715b,7,1,11,01/09/2020
f95017,12715b,7,2,12,01/09/2020
f95017,12715b,9,1,13,01/09/2020
f95017,12715b,9,2,14,01/09/2020
f95017,12715b,10,1,15,01/09/2020
f95017,12715b,10,2,16,01/09/2020
f95017,12715b,11,1,17,01/09/2020
f95017,12715b,11,2,18,01/09/2020
f95017,12715b,12,1,19,01/09/2020
7ebf4d,a7af4a,2,1,1,03/18/2020
7ebf4d,a7af4a,2,4,2,03/18/2020
7ebf4d,a7af4a,2,5,3,03/18/2020
7ebf4d,a7af4a,3,1,4,03/18/2020
7ebf4d,a7af4a,3,2,5,03/18/2020
7ebf4d,a7af4a,4,1,6,03/18/2020
7ebf4d,a7af4a,5,1,7,03/18/2020
7ebf4d,a7af4a,5,2,8,03/18/2020
7ebf4d,a7af4a,6,1,9,03/18/2020
7ebf4d,a7af4a,6,2,10,03/18/2020
7ebf4d,a7af4a,7,1,11,03/18/2020
7ebf4d,a7af4a,7,2,12,03/18/2020
7ebf4d,a7af4a,8,1,13,03/18/2020
7ebf4d,a7af4a,8,2,14,03/18/2020
7ebf4d,a7af4a,10,1,15,03/18/2020
7ebf4d,a7af4a,10,2,16,03/18/2020
7ebf4d,a7af4a,11,1,17,03/18/2020
7ebf4d,a7af4a,11,2,18,03/18/2020
7ebf4d,a7af4a,12,1,19,03/18/2020
7ebf4d,a7af4a,13,3,20,03/18/2020
54f767,bf54d8,2,1,1,02/05/2020
54f767,bf54d8,2,4,2,02/05/2020
54f767,bf54d8,2,5,3,02/05/2020
54f767,bf54d8,4,1,4,02/05/2020
54f767,bf54d8,4,2,5,02/05/2020
54f767,bf54d8,5,1,6,02/05/2020
54f767,bf54d8,5,2,7,02/05/2020
54f767,bf54d8,6,1,8,02/05/2020
